#k-distance eigenvalue[eV]
2.03658652 19.34512975
2.10451632 19.08952975
2.17244610 19.25732975
2.24037588 19.08762975
2.30830568 18.91732975
2.37623546 18.85502975
2.44416523 19.06742975
2.51209503 18.97972975
2.58002481 18.82102975
2.64795459 18.50992975
2.71588439 18.14932975
2.78381417 18.07792975

0.00000000 18.54542975
0.07353615 18.42422975
0.14707228 18.88332975
0.22060842 19.31862975
0.29414457 19.36272975
0.36768070 19.60312975
0.44121685 19.75932975
0.51475300 19.81132975
0.58828913 19.77102975
0.58828913 19.77102975
0.65365459 19.83052975
0.71902002 19.63012975
0.78438549 19.63912975
0.84975095 19.53852975
0.91511641 19.77802975
0.98048188 19.84222975
1.04584734 19.43812975
1.11121277 19.41412975
1.17657824 19.62702975
1.24194370 19.81292975
1.30730916 19.94082975
1.37267463 19.62662975
1.43804009 19.63422975
1.50340556 20.04092975
1.56877099 20.06172975
1.63413645 20.11002975
1.69950192 20.35852975
1.76486738 20.42012975
1.76486738 20.42012975
1.83279716 20.36972975
1.90072696 20.17312975
1.96865674 19.84302975
2.03658652 19.57322975
2.10451632 19.29702975
2.17244610 19.32642975
2.24037588 19.10332975
2.30830568 19.13742975
2.37623546 19.06962975
2.44416523 19.13942975
2.51209503 19.04812975
2.58002481 18.84832975
2.64795459 18.63242975
2.71588439 18.56382975
2.78381417 18.54542975

0.00000000 18.72352975
0.07353615 18.72302975
0.14707228 18.95122975
0.22060842 19.32262975
0.29414457 19.78512975
0.36768070 19.92762975
0.44121685 19.76882975
0.51475300 19.87262975
0.58828913 19.77102975
0.58828913 19.77102975
0.65365459 19.86432975
0.71902002 19.78312975
0.78438549 19.69432975
0.84975095 19.87002975
0.91511641 20.09222975
0.98048188 19.88962975
1.04584734 19.47512975
1.11121277 19.49992975
1.17657824 19.81012975
1.24194370 20.03972975
1.30730916 20.04082975
1.37267463 19.76792975
1.43804009 19.75832975
1.50340556 20.05052975
1.56877099 20.22662975
1.63413645 20.22112975
1.69950192 20.47552975
1.76486738 20.49412975
1.76486738 20.49412975
1.83279716 20.48742975
1.90072696 20.25472975
1.96865674 20.08822975
2.03658652 19.70682975
2.10451632 19.53882975
2.17244610 19.34312975
2.24037588 19.46732975
2.30830568 19.20392975
2.37623546 19.24762975
2.44416523 19.20112975
2.51209503 19.26132975
2.58002481 19.16922975
2.64795459 19.01952975
2.71588439 18.84402975
2.78381417 18.72352975

0.00000000 18.81322975
0.07353615 19.20722975
0.14707228 19.33742975
0.22060842 19.73012975
0.29414457 20.00952975
0.36768070 19.98492975
0.44121685 19.90262975
0.51475300 19.92082975
0.58828913 20.09102975
0.58828913 20.09102975
0.65365459 19.88882975
0.71902002 20.17842975
0.78438549 20.21472975
0.84975095 20.24972975
0.91511641 20.34772975
0.98048188 20.24592975
1.04584734 19.98022975
1.11121277 20.10402975
1.17657824 19.85482975
1.24194370 20.12892975
1.30730916 20.23442975
1.37267463 20.05272975
1.43804009 19.94422975
1.50340556 20.24952975
1.56877099 20.31092975
1.63413645 20.40492975
1.69950192 20.53882975
1.76486738 20.53402975
1.76486738 20.53402975
1.83279716 20.55652975
1.90072696 20.44582975
1.96865674 20.11442975
2.03658652 19.84292975
2.10451632 19.61022975
2.17244610 19.49702975
2.24037588 19.49022975
2.30830568 19.50882975
2.37623546 19.32902975
2.44416523 19.34792975
2.51209503 19.40622975
2.58002481 19.32382975
2.64795459 19.09412975
2.71588439 18.86242975
2.78381417 18.81322975

0.00000000 19.35812975
0.07353615 19.33372975
0.14707228 19.35262975
0.22060842 19.84852975
0.29414457 20.26062975
0.36768070 20.07082975
0.44121685 20.00542975
0.51475300 19.97272975
0.58828913 20.09102975
0.58828913 20.09102975
0.65365459 20.02602975
0.71902002 20.37722975
0.78438549 20.70152975
0.84975095 20.68772975
0.91511641 20.39902975
0.98048188 20.45922975
1.04584734 20.63862975
1.11121277 20.35242975
1.17657824 20.09012975
1.24194370 20.22642975
1.30730916 20.26672975
1.37267463 20.37972975
1.43804009 20.53872975
1.50340556 20.39132975
1.56877099 20.51182975
1.63413645 20.59432975
1.69950192 20.62602975
1.76486738 20.54762975
1.76486738 20.54762975
1.83279716 20.60922975
1.90072696 20.56042975
1.96865674 20.33462975
2.03658652 19.85762975
2.10451632 19.68522975
2.17244610 19.56082975
2.24037588 19.71582975
2.30830568 19.54452975
2.37623546 19.46852975
2.44416523 19.47282975
2.51209503 19.54592975
2.58002481 19.39972975
2.64795459 19.30082975
2.71588439 19.32852975
2.78381417 19.35812975

0.00000000 19.55182975
0.07353615 19.54992975
0.14707228 19.92362975
0.22060842 20.13122975
0.29414457 20.42182975
0.36768070 20.47362975
0.44121685 20.02272975
0.51475300 20.08702975
0.58828913 20.38502975
0.58828913 20.38502975
0.65365459 20.30672975
0.71902002 20.43102975
0.78438549 20.72402975
0.84975095 20.74072975
0.91511641 20.73122975
0.98048188 20.53472975
1.04584734 20.76412975
1.11121277 20.64782975
1.17657824 20.31342975
1.24194370 20.37782975
1.30730916 20.44392975
1.37267463 20.60692975
1.43804009 20.56222975
1.50340556 20.42522975
1.56877099 20.67742975
1.63413645 20.63212975
1.69950192 20.62692975
1.76486738 20.54802975
1.76486738 20.54802975
1.83279716 20.80522975
1.90072696 20.65792975
1.96865674 20.35382975
2.03658652 19.99132975
2.10451632 20.01102975
2.17244610 19.97972975
2.24037588 19.87892975
2.30830568 19.97702975
2.37623546 19.95782975
2.44416523 19.79892975
2.51209503 19.95682975
2.58002481 19.75562975
2.64795459 19.63732975
2.71588439 19.57342975
2.78381417 19.55182975

0.00000000 20.08992975
0.07353615 19.96702975
0.14707228 20.15882975
0.22060842 20.41852975
0.29414457 20.69802975
0.36768070 20.65702975
0.44121685 20.85982975
0.51475300 20.66012975
0.58828913 20.38502975
0.58828913 20.38502975
0.65365459 20.65622975
0.71902002 20.93932975
0.78438549 20.93732975
0.84975095 20.98702975
0.91511641 20.82902975
0.98048188 20.77172975
1.04584734 20.87852975
1.11121277 20.97452975
1.17657824 20.77372975
1.24194370 20.44942975
1.30730916 20.57332975
1.37267463 20.76812975
1.43804009 20.63352975
1.50340556 20.65622975
1.56877099 20.73112975
1.63413645 20.90102975
1.69950192 20.85322975
1.76486738 20.77122975
1.76486738 20.77122975
1.83279716 20.96792975
1.90072696 20.88332975
1.96865674 20.77192975
2.03658652 20.52892975
2.10451632 20.31522975
2.17244610 20.27842975
2.24037588 20.08442975
2.30830568 20.27132975
2.37623546 20.16822975
2.44416523 20.05752975
2.51209503 20.12192975
2.58002481 19.87962975
2.64795459 19.89922975
2.71588439 20.03252975
2.78381417 20.08992975

0.00000000 20.12402975
0.07353615 20.27052975
0.14707228 20.39002975
0.22060842 20.49722975
0.29414457 20.93532975
0.36768070 21.01122975
0.44121685 21.13202975
0.51475300 20.76322975
0.58828913 20.41152975
0.58828913 20.41152975
0.65365459 20.68682975
0.71902002 21.21132975
0.78438549 21.42832975
0.84975095 21.18232975
0.91511641 21.03022975
0.98048188 20.87732975
1.04584734 20.98792975
1.11121277 21.11402975
1.17657824 20.99572975
1.24194370 20.71982975
1.30730916 20.72522975
1.37267463 20.87722975
1.43804009 20.64372975
1.50340556 20.69122975
1.56877099 20.86712975
1.63413645 21.01492975
1.69950192 20.99262975
1.76486738 20.77122975
1.76486738 20.77122975
1.83279716 20.98632975
1.90072696 21.04242975
1.96865674 20.92552975
2.03658652 20.83512975
2.10451632 20.49572975
2.17244610 20.48292975
2.24037588 20.27842975
2.30830568 20.39462975
2.37623546 20.35432975
2.44416523 20.19802975
2.51209503 20.13522975
2.58002481 20.46832975
2.64795459 20.34972975
2.71588439 20.17442975
2.78381417 20.12402975

0.00000000 20.53482975
0.07353615 20.55802975
0.14707228 20.53592975
0.22060842 20.76842975
0.29414457 20.94742975
0.36768070 21.28092975
0.44121685 21.33652975
0.51475300 21.27582975
0.58828913 21.22752975
0.58828913 21.22752975
0.65365459 21.33672975
0.71902002 21.28622975
0.78438549 21.50192975
0.84975095 21.65372975
0.91511641 21.39392975
0.98048188 21.35592975
1.04584734 21.15792975
1.11121277 21.30032975
1.17657824 21.15002975
1.24194370 21.11832975
1.30730916 21.09942975
1.37267463 20.93982975
1.43804009 21.05262975
1.50340556 20.93622975
1.56877099 20.93382975
1.63413645 21.06662975
1.69950192 21.09642975
1.76486738 20.99732975
1.76486738 20.99732975
1.83279716 21.02652975
1.90072696 21.20822975
1.96865674 21.16162975
2.03658652 21.25182975
2.10451632 20.91362975
2.17244610 20.53482975
2.24037588 20.65432975
2.30830568 20.55822975
2.37623546 20.41572975
2.44416523 20.36822975
2.51209503 20.26672975
2.58002481 20.60322975
2.64795459 20.54412975
2.71588439 20.48222975
2.78381417 20.53482975

0.00000000 20.67542975
0.07353615 20.63452975
0.14707228 20.58962975
0.22060842 21.06852975
0.29414457 21.09572975
0.36768070 21.46582975
0.44121685 21.35822975
0.51475300 21.40532975
0.58828913 21.32792975
0.58828913 21.32792975
0.65365459 21.35352975
0.71902002 21.64312975
0.78438549 21.94022975
0.84975095 21.95042975
0.91511641 21.86332975
0.98048188 21.49582975
1.04584734 21.42552975
1.11121277 21.35962975
1.17657824 21.38302975
1.24194370 21.37482975
1.30730916 21.17222975
1.37267463 21.13032975
1.43804009 21.08262975
1.50340556 20.99502975
1.56877099 21.03622975
1.63413645 21.15912975
1.69950192 21.16992975
1.76486738 20.99742975
1.76486738 20.99742975
1.83279716 21.08602975
1.90072696 21.25482975
1.96865674 21.44232975
2.03658652 21.28552975
2.10451632 21.03742975
2.17244610 20.67642975
2.24037588 20.75792975
2.30830568 20.60792975
2.37623546 20.72692975
2.44416523 20.54922975
2.51209503 20.44082975
2.58002481 20.72212975
2.64795459 20.74272975
2.71588439 20.76022975
2.78381417 20.67542975

0.00000000 20.80902975
0.07353615 20.98892975
0.14707228 21.18302975
0.22060842 21.19572975
0.29414457 21.21442975
0.36768070 21.47412975
0.44121685 21.71662975
0.51475300 21.79522975
0.58828913 21.90522975
0.58828913 21.90522975
0.65365459 21.83082975
0.71902002 21.70922975
0.78438549 21.95062975
0.84975095 22.08482975
0.91511641 22.09042975
0.98048188 22.12022975
1.04584734 21.83312975
1.11121277 21.58952975
1.17657824 21.64542975
1.24194370 21.43802975
1.30730916 21.27522975
1.37267463 21.16002975
1.43804009 21.19062975
1.50340556 21.38282975
1.56877099 21.28042975
1.63413645 21.39062975
1.69950192 21.21682975
1.76486738 21.18532975
1.76486738 21.18532975
1.83279716 21.19262975
1.90072696 21.36822975
1.96865674 21.50902975
2.03658652 21.41652975
2.10451632 21.16882975
2.17244610 20.97692975
2.24037588 20.94482975
2.30830568 21.02562975
2.37623546 21.02682975
2.44416523 20.84182975
2.51209503 20.64272975
2.58002481 20.82052975
2.64795459 20.98472975
2.71588439 20.83872975
2.78381417 20.80902975

0.00000000 20.80942975
0.07353615 21.01042975
0.14707228 21.21362975
0.22060842 21.26492975
0.29414457 21.48082975
0.36768070 21.76722975
0.44121685 21.92862975
0.51475300 21.92802975
0.58828913 21.90532975
0.58828913 21.90532975
0.65365459 21.86732975
0.71902002 21.91922975
0.78438549 21.97082975
0.84975095 22.27822975
0.91511641 22.34582975
0.98048188 22.17602975
1.04584734 21.93052975
1.11121277 21.74142975
1.17657824 21.73152975
1.24194370 21.54122975
1.30730916 21.35182975
1.37267463 21.31742975
1.43804009 21.48622975
1.50340556 21.41282975
1.56877099 21.52992975
1.63413645 21.50862975
1.69950192 21.36932975
1.76486738 21.20442975
1.76486738 21.20442975
1.83279716 21.32532975
1.90072696 21.55582975
1.96865674 21.66842975
2.03658652 21.68562975
2.10451632 21.43752975
2.17244610 21.21722975
2.24037588 21.07532975
2.30830568 21.19802975
2.37623546 21.16462975
2.44416523 21.01602975
2.51209503 21.03802975
2.58002481 20.94282975
2.64795459 21.00012975
2.71588439 20.89582975
2.78381417 20.80942975

0.00000000 21.13432975
0.07353615 21.19722975
0.14707228 21.43982975
0.22060842 21.40032975
0.29414457 21.55182975
0.36768070 21.99472975
0.44121685 21.97392975
0.51475300 22.22142975
0.58828913 22.18372975
0.58828913 22.18372975
0.65365459 22.18552975
0.71902002 22.09932975
0.78438549 22.13432975
0.84975095 22.41932975
0.91511641 22.54142975
0.98048188 22.35462975
1.04584734 22.20172975
1.11121277 21.86922975
1.17657824 21.78052975
1.24194370 21.64862975
1.30730916 21.55062975
1.37267463 21.42562975
1.43804009 21.58092975
1.50340556 21.62462975
1.56877099 21.55702975
1.63413645 21.61872975
1.69950192 21.41602975
1.76486738 21.36712975
1.76486738 21.36712975
1.83279716 21.40002975
1.90072696 21.60282975
1.96865674 21.69782975
2.03658652 21.81612975
2.10451632 21.97592975
2.17244610 21.80682975
2.24037588 21.66352975
2.30830568 21.48312975
2.37623546 21.23112975
2.44416523 21.05612975
2.51209503 21.13992975
2.58002481 21.23672975
2.64795459 21.41502975
2.71588439 21.25222975
2.78381417 21.13432975

0.00000000 21.49402975
0.07353615 21.43412975
0.14707228 21.47062975
0.22060842 21.47462975
0.29414457 21.57322975
0.36768070 22.07972975
0.44121685 22.14522975
0.51475300 22.30622975
0.58828913 22.27742975
0.58828913 22.27742975
0.65365459 22.43532975
0.71902002 22.42882975
0.78438549 22.16442975
0.84975095 22.45002975
0.91511641 22.61502975
0.98048188 22.50262975
1.04584734 22.21752975
1.11121277 21.99022975
1.17657824 21.88212975
1.24194370 21.86492975
1.30730916 21.63712975
1.37267463 21.59102975
1.43804009 21.58972975
1.50340556 21.72882975
1.56877099 21.62102975
1.63413645 21.66072975
1.69950192 21.42052975
1.76486738 21.43202975
1.76486738 21.43202975
1.83279716 21.43722975
1.90072696 21.76532975
1.96865674 21.95252975
2.03658652 22.02272975
2.10451632 22.07162975
2.17244610 22.05692975
2.24037588 21.83942975
2.30830568 21.59982975
2.37623546 21.36842975
2.44416523 21.16072975
2.51209503 21.16722975
2.58002481 21.33492975
2.64795459 21.44602975
2.71588439 21.45822975
2.78381417 21.49402975

0.00000000 21.60782975
0.07353615 21.49152975
0.14707228 21.72832975
0.22060842 21.71042975
0.29414457 21.80022975
0.36768070 22.21682975
0.44121685 22.44362975
0.51475300 22.55052975
0.58828913 22.79762975
0.58828913 22.79762975
0.65365459 22.76702975
0.71902002 22.82902975
0.78438549 23.06312975
0.84975095 22.81292975
0.91511641 22.81422975
0.98048188 22.61542975
1.04584734 22.32832975
1.11121277 21.99172975
1.17657824 21.93252975
1.24194370 21.90172975
1.30730916 21.91522975
1.37267463 21.89302975
1.43804009 21.90522975
1.50340556 21.91442975
1.56877099 21.76162975
1.63413645 21.73792975
1.69950192 21.54592975
1.76486738 21.52482975
1.76486738 21.52482975
1.83279716 21.63532975
1.90072696 21.76662975
1.96865674 21.98322975
2.03658652 22.09032975
2.10451632 22.17442975
2.17244610 22.27902975
2.24037588 22.03332975
2.30830568 21.93202975
2.37623546 21.70432975
2.44416523 21.31832975
2.51209503 21.29352975
2.58002481 21.42962975
2.64795459 21.65582975
2.71588439 21.68892975
2.78381417 21.60782975

0.00000000 22.10402975
0.07353615 22.30152975
0.14707228 21.87842975
0.22060842 21.87972975
0.29414457 22.13982975
0.36768070 22.24972975
0.44121685 22.72282975
0.51475300 22.75822975
0.58828913 22.79762975
0.58828913 22.79762975
0.65365459 22.89452975
0.71902002 22.91572975
0.78438549 23.19332975
0.84975095 22.96312975
0.91511641 22.82332975
0.98048188 22.77512975
1.04584734 22.40552975
1.11121277 22.08372975
1.17657824 22.08162975
1.24194370 22.01812975
1.30730916 21.94252975
1.37267463 21.96032975
1.43804009 22.02882975
1.50340556 22.06072975
1.56877099 22.22412975
1.63413645 21.94742975
1.69950192 21.57642975
1.76486738 21.52492975
1.76486738 21.52492975
1.83279716 21.69282975
1.90072696 21.89712975
1.96865674 22.14172975
2.03658652 22.12842975
2.10451632 22.37352975
2.17244610 22.36882975
2.24037588 22.35672975
2.30830568 22.08262975
2.37623546 21.83262975
2.44416523 21.74672975
2.51209503 21.63322975
2.58002481 21.79242975
2.64795459 21.82412975
2.71588439 21.97652975
2.78381417 22.10402975

0.00000000 22.36492975
0.07353615 22.37932975
0.14707228 22.05182975
0.22060842 21.92922975
0.29414457 22.43992975
0.36768070 22.30742975
0.44121685 23.05012975
0.51475300 23.13382975
0.58828913 23.23422975
0.58828913 23.23422975
0.65365459 22.91732975
0.71902002 23.12242975
0.78438549 23.21192975
0.84975095 23.29642975
0.91511641 23.09072975
0.98048188 22.83952975
1.04584734 22.53612975
1.11121277 22.35812975
1.17657824 22.18152975
1.24194370 22.11452975
1.30730916 22.17592975
1.37267463 22.23262975
1.43804009 22.16112975
1.50340556 22.09112975
1.56877099 22.26602975
1.63413645 22.03072975
1.69950192 21.74622975
1.76486738 21.54622975
1.76486738 21.54622975
1.83279716 21.70622975
1.90072696 21.93792975
1.96865674 22.17182975
2.03658652 22.41322975
2.10451632 22.62512975
2.17244610 22.73552975
2.24037588 22.50172975
2.30830568 22.38022975
2.37623546 22.01502975
2.44416523 21.78922975
2.51209503 21.75572975
2.58002481 21.84112975
2.64795459 21.82592975
2.71588439 22.21452975
2.78381417 22.36492975

0.00000000 22.81142975
0.07353615 22.43412975
0.14707228 22.43392975
0.22060842 22.79062975
0.29414457 22.57932975
0.36768070 22.89842975
0.44121685 23.24172975
0.51475300 23.50782975
0.58828913 23.38362975
0.58828913 23.38362975
0.65365459 23.24082975
0.71902002 23.25432975
0.78438549 23.23712975
0.84975095 23.40162975
0.91511641 23.13172975
0.98048188 22.90752975
1.04584734 22.57192975
1.11121277 22.41772975
1.17657824 22.23242975
1.24194370 22.33292975
1.30730916 22.33872975
1.37267463 22.30062975
1.43804009 22.30362975
1.50340556 22.48302975
1.56877099 22.37612975
1.63413645 22.08252975
1.69950192 21.88572975
1.76486738 21.54662975
1.76486738 21.54662975
1.83279716 21.79632975
1.90072696 22.13972975
1.96865674 22.31672975
2.03658652 22.51182975
2.10451632 22.77562975
2.17244610 22.89462975
2.24037588 22.73692975
2.30830568 22.39562975
2.37623546 22.16002975
2.44416523 22.14522975
2.51209503 21.87462975
2.58002481 22.01262975
2.64795459 22.44332975
2.71588439 22.63152975
2.78381417 22.81142975

0.00000000 22.93482975
0.07353615 22.63912975
0.14707228 22.74392975
0.22060842 22.97482975
0.29414457 22.79242975
0.36768070 22.92052975
0.44121685 23.46072975
0.51475300 23.55672975
0.58828913 23.38362975
0.58828913 23.38362975
0.65365459 23.64192975
0.71902002 23.50492975
0.78438549 23.46242975
0.84975095 23.46542975
0.91511641 23.19742975
0.98048188 22.95082975
1.04584734 22.63532975
1.11121277 22.55812975
1.17657824 22.33812975
1.24194370 22.43202975
1.30730916 22.65662975
1.37267463 22.50382975
1.43804009 22.35772975
1.50340556 22.54072975
1.56877099 22.47272975
1.63413645 22.14142975
1.69950192 21.90282975
1.76486738 21.60092975
1.76486738 21.60092975
1.83279716 21.98672975
1.90072696 22.28042975
1.96865674 22.45242975
2.03658652 22.80042975
2.10451632 22.95602975
2.17244610 22.97462975
2.24037588 22.85892975
2.30830568 22.61762975
2.37623546 22.42662975
2.44416523 22.41922975
2.51209503 22.43542975
2.58002481 22.16922975
2.64795459 22.66912975
2.71588439 22.80592975
2.78381417 22.93482975

0.00000000 22.99682975
0.07353615 22.95272975
0.14707228 22.98472975
0.22060842 22.97842975
0.29414457 23.15412975
0.36768070 23.21252975
0.44121685 23.55432975
0.51475300 23.82222975
0.58828913 23.84062975
0.58828913 23.84062975
0.65365459 23.92652975
0.71902002 23.83932975
0.78438549 23.69752975
0.84975095 23.54242975
0.91511641 23.35702975
0.98048188 23.01372975
1.04584734 22.87512975
1.11121277 22.73962975
1.17657824 22.48862975
1.24194370 22.55572975
1.30730916 22.67572975
1.37267463 22.80842975
1.43804009 22.81942975
1.50340556 22.80432975
1.56877099 22.55882975
1.63413645 22.37482975
1.69950192 22.05702975
1.76486738 22.13952975
1.76486738 22.13952975
1.83279716 22.13792975
1.90072696 22.41392975
1.96865674 22.46482975
2.03658652 22.93992975
2.10451632 22.96852975
2.17244610 23.13252975
2.24037588 23.00512975
2.30830568 22.64742975
2.37623546 22.51012975
2.44416523 22.56012975
2.51209503 22.69932975
2.58002481 22.50862975
2.64795459 22.75192975
2.71588439 22.93272975
2.78381417 22.99682975

0.00000000 22.99792975
0.07353615 23.51592975
0.14707228 23.67632975
0.22060842 23.39082975
0.29414457 23.34912975
0.36768070 23.72152975
0.44121685 23.75682975
0.51475300 24.15312975
0.58828913 24.15072975
0.58828913 24.15072975
0.65365459 24.07382975
0.71902002 23.96832975
0.78438549 23.78362975
0.84975095 23.58082975
0.91511641 23.41532975
0.98048188 23.34972975
1.04584734 23.06182975
1.11121277 22.86702975
1.17657824 22.77092975
1.24194370 22.67022975
1.30730916 22.81892975
1.37267463 22.93212975
1.43804009 23.08122975
1.50340556 22.90332975
1.56877099 22.87332975
1.63413645 22.40912975
1.69950192 22.35262975
1.76486738 22.18462975
1.76486738 22.18462975
1.83279716 22.25692975
1.90072696 22.50422975
1.96865674 22.68392975
2.03658652 23.03762975
2.10451632 23.35492975
2.17244610 23.32152975
2.24037588 23.29962975
2.30830568 22.83392975
2.37623546 22.72512975
2.44416523 22.91512975
2.51209503 22.81162975
2.58002481 22.85622975
2.64795459 22.77822975
2.71588439 23.21512975
2.78381417 22.99792975

0.00000000 23.43402975
0.07353615 23.54982975
0.14707228 23.68712975
0.22060842 23.47672975
0.29414457 23.60112975
0.36768070 23.79862975
0.44121685 23.98452975
0.51475300 24.26332975
0.58828913 24.15082975
0.58828913 24.15082975
0.65365459 24.17592975
0.71902002 24.14952975
0.78438549 24.04622975
0.84975095 23.74712975
0.91511641 23.59542975
0.98048188 23.41802975
1.04584734 23.33212975
1.11121277 22.95502975
1.17657824 22.88912975
1.24194370 22.83392975
1.30730916 23.05792975
1.37267463 23.05152975
1.43804009 23.13732975
1.50340556 22.91372975
1.56877099 22.97752975
1.63413645 22.48492975
1.69950192 22.41122975
1.76486738 22.18472975
1.76486738 22.18472975
1.83279716 22.35872975
1.90072696 22.53602975
1.96865674 22.79092975
2.03658652 23.04312975
2.10451632 23.37802975
2.17244610 23.45462975
2.24037588 23.45102975
2.30830568 23.26302975
2.37623546 23.25722975
2.44416523 23.09422975
2.51209503 23.09152975
2.58002481 22.93492975
2.64795459 22.90412975
2.71588439 23.34712975
2.78381417 23.43402975

0.00000000 23.71292975
0.07353615 23.74862975
0.14707228 23.81752975
0.22060842 23.81092975
0.29414457 24.08862975
0.36768070 24.05912975
0.44121685 24.27892975
0.51475300 24.39942975
0.58828913 24.67072975
0.58828913 24.67072975
0.65365459 24.62912975
0.71902002 24.57212975
0.78438549 24.09882975
0.84975095 23.75582975
0.91511641 23.61042975
0.98048188 23.57082975
1.04584734 23.35512975
1.11121277 23.30742975
1.17657824 23.23782975
1.24194370 23.11352975
1.30730916 23.23522975
1.37267463 23.54642975
1.43804009 23.25042975
1.50340556 23.19292975
1.56877099 23.07042975
1.63413645 22.64752975
1.69950192 22.44222975
1.76486738 22.39422975
1.76486738 22.39422975
1.83279716 22.49392975
1.90072696 22.56432975
1.96865674 23.01572975
2.03658652 23.06612975
2.10451632 23.53752975
2.17244610 23.60232975
2.24037588 23.74322975
2.30830568 23.72922975
2.37623546 23.43272975
2.44416523 23.31612975
2.51209503 23.10602975
2.58002481 23.17322975
2.64795459 23.19832975
2.71588439 23.39132975
2.78381417 23.71292975

0.00000000 24.02762975
0.07353615 23.97622975
0.14707228 23.88452975
0.22060842 23.94702975
0.29414457 24.10282975
0.36768070 24.19342975
0.44121685 24.40882975
0.51475300 24.59562975
0.58828913 24.67072975
0.58828913 24.67072975
0.65365459 24.80322975
0.71902002 24.57242975
0.78438549 24.13342975
0.84975095 23.98772975
0.91511641 23.75952975
0.98048188 23.57082975
1.04584734 23.54982975
1.11121277 23.54642975
1.17657824 23.33942975
1.24194370 23.39802975
1.30730916 23.36782975
1.37267463 23.59522975
1.43804009 23.34602975
1.50340556 23.35682975
1.56877099 23.08412975
1.63413645 22.79212975
1.69950192 22.49492975
1.76486738 22.39422975
1.76486738 22.39422975
1.83279716 22.51192975
1.90072696 22.58832975
1.96865674 23.08362975
2.03658652 23.20632975
2.10451632 23.55822975
2.17244610 23.76242975
2.24037588 23.77042975
2.30830568 23.84962975
2.37623546 23.58962975
2.44416523 23.39152975
2.51209503 23.14722975
2.58002481 23.21292975
2.64795459 23.35822975
2.71588439 23.61172975
2.78381417 24.02762975

0.00000000 24.11022975
0.07353615 24.05632975
0.14707228 23.90162975
0.22060842 23.95762975
0.29414457 24.16972975
0.36768070 24.51392975
0.44121685 24.43582975
0.51475300 24.62252975
0.58828913 25.14332975
0.58828913 25.14332975
0.65365459 25.03592975
0.71902002 24.70022975
0.78438549 24.24902975
0.84975095 24.03372975
0.91511641 23.88772975
0.98048188 23.66832975
1.04584734 23.70812975
1.11121277 23.59722975
1.17657824 23.47732975
1.24194370 23.48252975
1.30730916 23.49372975
1.37267463 23.74162975
1.43804009 23.86312975
1.50340556 23.52572975
1.56877099 23.24872975
1.63413645 22.97412975
1.69950192 22.49752975
1.76486738 22.84102975
1.76486738 22.84102975
1.83279716 22.54472975
1.90072696 22.83142975
1.96865674 23.22722975
2.03658652 23.55482975
2.10451632 23.65522975
2.17244610 23.87462975
2.24037588 24.12252975
2.30830568 23.92912975
2.37623546 23.84692975
2.44416523 23.42312975
2.51209503 23.31652975
2.58002481 23.25272975
2.64795459 23.46512975
2.71588439 23.80352975
2.78381417 24.11022975

0.00000000 24.13302975
0.07353615 24.09682975
0.14707228 24.03132975
0.22060842 24.22012975
0.29414457 24.37972975
0.36768070 24.73822975
0.44121685 24.73012975
0.51475300 24.89992975
0.58828913 25.45592975
0.58828913 25.45592975
0.65365459 25.12752975
0.71902002 24.78452975
0.78438549 24.43342975
0.84975095 24.08612975
0.91511641 24.03102975
0.98048188 23.82072975
1.04584734 23.93632975
1.11121277 23.69432975
1.17657824 23.74392975
1.24194370 23.71372975
1.30730916 23.71692975
1.37267463 23.75582975
1.43804009 24.01282975
1.50340556 23.76452975
1.56877099 23.25142975
1.63413645 23.06572975
1.69950192 22.65352975
1.76486738 22.88662975
1.76486738 22.88662975
1.83279716 22.60462975
1.90072696 23.05252975
1.96865674 23.36332975
2.03658652 23.65622975
2.10451632 23.82612975
2.17244610 24.22832975
2.24037588 24.27222975
2.30830568 24.09752975
2.37623546 23.94542975
2.44416523 23.59052975
2.51209503 23.56142975
2.58002481 23.39602975
2.64795459 23.53452975
2.71588439 23.94022975
2.78381417 24.13302975

0.00000000 24.20882975
0.07353615 24.19292975
0.14707228 24.23712975
0.22060842 24.29532975
0.29414457 24.53002975
0.36768070 24.76842975
0.44121685 24.78392975
0.51475300 25.29402975
0.58828913 25.45602975
0.58828913 25.45602975
0.65365459 25.21232975
0.71902002 24.97122975
0.78438549 24.70482975
0.84975095 24.35032975
0.91511641 24.03542975
0.98048188 23.83212975
1.04584734 23.96002975
1.11121277 23.95942975
1.17657824 23.91362975
1.24194370 23.91752975
1.30730916 23.94312975
1.37267463 24.05522975
1.43804009 24.11602975
1.50340556 23.87832975
1.56877099 23.41062975
1.63413645 23.11792975
1.69950192 23.07122975
1.76486738 23.03032975
1.76486738 23.03032975
1.83279716 23.06162975
1.90072696 23.22552975
1.96865674 23.57292975
2.03658652 23.72802975
2.10451632 23.89532975
2.17244610 24.38242975
2.24037588 24.48422975
2.30830568 24.24102975
2.37623546 24.00322975
2.44416523 23.98982975
2.51209503 23.58492975
2.58002481 23.81972975
2.64795459 24.36382975
2.71588439 24.30142975
2.78381417 24.20882975

0.00000000 24.55572975
0.07353615 24.35822975
0.14707228 24.53152975
0.22060842 24.75052975
0.29414457 24.67232975
0.36768070 24.98012975
0.44121685 25.04562975
