#k-distance eigenvalue[eV]
0.12385035 19.45848839
0.15481293 19.59898839
0.18577552 19.69108839
0.21673811 19.71598839
0.24770069 19.78678839
0.27866328 19.99378839
0.30962587 19.99528839
0.34058845 20.02448839
0.37155104 20.11798839
0.40251363 20.12358839
0.43347621 20.04488839
0.46443878 19.91458839
0.49540137 19.74698839
0.52636395 19.56688839
0.55732654 19.40048839
0.58828913 19.31628839
0.58828913 19.31628839
0.65021430 19.67578839
0.71213947 20.15548839
0.77406465 20.16738839
0.83598982 20.23648839
0.89791496 20.06618839
0.95984013 19.92648839
1.02176530 19.95698839
1.08369048 20.02778839
1.14561565 20.16068839
1.20754082 19.99428839
1.26946600 19.79468839
1.33139117 19.99008839
1.39331634 20.10838839
1.45524151 19.97358839
1.51716669 20.12078839
1.57909186 20.26928839
1.64101703 20.41728839
1.70294221 20.44238839
1.76486738 20.35738839
1.76486738 20.35738839
1.81849616 20.45488839
1.87212494 20.44528839
1.92575372 20.36988839
1.97938250 20.15388839
2.03301128 20.10508839
2.08664006 19.84058839
2.14026884 19.59488839
2.19389762 19.54748839
2.24752640 19.51608839
2.30115516 19.36028839
2.35478394 19.46678839
2.40841272 19.38688839
2.46204149 19.25908839
2.51567027 19.02178839
2.56929905 19.28898839
2.62292783 19.37178839
2.67655661 19.37378839
2.73018539 19.45138839
2.78381417 19.44888839

0.00000000 19.54538839
0.03096259 19.60278839
0.06192517 19.65478839
0.09288776 19.69318839
0.12385035 19.72158839
0.15481293 19.68318839
0.18577552 19.81718839
0.21673811 19.85458839
0.24770069 19.89378839
0.27866328 20.04388839
0.30962587 20.06478839
0.34058845 20.15398839
0.37155104 20.20598839
0.40251363 20.26828839
0.43347621 20.30638839
0.46443878 20.25038839
0.49540137 20.15188839
0.52636395 20.00538839
0.55732654 19.82728839
0.58828913 19.75158839
0.58828913 19.75158839
0.65021430 19.96428839
0.71213947 20.20208839
0.77406465 20.36198839
0.83598982 20.30128839
0.89791496 20.40918839
0.95984013 20.22928839
1.02176530 20.15978839
1.08369048 20.31758839
1.14561565 20.40128839
1.20754082 20.42668839
1.26946600 20.34708839
1.33139117 20.31768839
1.39331634 20.32828839
1.45524151 20.42268839
1.51716669 20.36818839
1.57909186 20.44778839
1.64101703 20.51988839
1.70294221 20.52418839
1.76486738 20.49798839
1.76486738 20.49798839
1.81849616 20.47848839
1.87212494 20.58708839
1.92575372 20.45788839
1.97938250 20.47738839
2.03301128 20.38828839
2.08664006 20.20988839
2.14026884 19.95188839
2.19389762 19.64018839
2.24752640 19.66628839
2.30115516 19.73638839
2.35478394 19.63098839
2.40841272 19.59518839
2.46204149 19.26858839
2.51567027 19.30568839
2.56929905 19.34918839
2.62292783 19.52438839
2.67655661 19.55588839
2.73018539 19.49918839
2.78381417 19.54538839

0.00000000 19.77898839
0.03096259 19.78318839
0.06192517 19.77038839
0.09288776 19.75098839
0.12385035 19.72618839
0.15481293 19.75248839
0.18577552 19.85648839
0.21673811 20.04788839
0.24770069 19.97828839
0.27866328 20.17928839
0.30962587 20.19798839
0.34058845 20.20528839
0.37155104 20.25878839
0.40251363 20.33748839
0.43347621 20.32748839
0.46443878 20.29788839
0.49540137 20.18998839
0.52636395 20.04988839
0.55732654 19.96748839
0.58828913 19.93338839
0.58828913 19.93338839
0.65021430 20.06298839
0.71213947 20.34528839
0.77406465 20.67348839
0.83598982 20.68798839
0.89791496 20.56918839
0.95984013 20.57188839
1.02176530 20.49518839
1.08369048 20.43478839
1.14561565 20.46828839
1.20754082 20.45018839
1.26946600 20.44958839
1.33139117 20.34468839
1.39331634 20.34288839
1.45524151 20.60638839
1.51716669 20.46778839
1.57909186 20.46408839
1.64101703 20.52778839
1.70294221 20.59168839
1.76486738 20.49858839
1.76486738 20.49858839
1.81849616 20.55668839
1.87212494 20.61458839
1.92575372 20.80258839
1.97938250 20.71858839
2.03301128 20.49278839
2.08664006 20.45138839
2.14026884 20.11518839
2.19389762 19.90128839
2.24752640 19.89458839
2.30115516 19.84968839
2.35478394 19.70398839
2.40841272 19.59908839
2.46204149 19.53398839
2.51567027 19.48958839
2.56929905 19.42268839
2.62292783 19.77278839
2.67655661 19.77748839
2.73018539 19.75548839
2.78381417 19.77898839

0.00000000 19.79338839
0.03096259 19.82668839
0.06192517 19.90758839
0.09288776 19.90528839
0.12385035 19.85978839
0.15481293 19.88158839
0.18577552 20.07378839
0.21673811 20.09528839
0.24770069 20.14858839
0.27866328 20.22728839
0.30962587 20.39178839
0.34058845 20.37128839
0.37155104 20.35068839
0.40251363 20.38438839
0.43347621 20.53738839
0.46443878 20.67768839
0.49540137 20.63688839
0.52636395 20.66268839
0.55732654 20.73158839
0.58828913 20.80828839
0.58828913 20.80828839
0.65021430 20.67278839
0.71213947 20.65818839
0.77406465 20.83448839
0.83598982 20.95808839
0.89791496 21.05448839
0.95984013 21.25308839
1.02176530 21.07478839
1.08369048 20.74298839
1.14561565 20.55278839
1.20754082 20.58938839
1.26946600 20.70218839
1.33139117 20.64558839
1.39331634 20.65398839
1.45524151 20.64218839
1.51716669 20.75188839
1.57909186 20.75108839
1.64101703 20.74698839
1.70294221 20.68278839
1.76486738 20.52048839
1.76486738 20.52048839
1.81849616 20.61408839
1.87212494 20.72608839
1.92575372 20.82768839
1.97938250 20.75618839
2.03301128 20.73298839
2.08664006 20.46528839
2.14026884 20.33798839
2.19389762 20.18318839
2.24752640 20.01448839
2.30115516 19.99838839
2.35478394 20.22168839
2.40841272 19.89058839
2.46204149 19.56178839
2.51567027 19.75168839
2.56929905 19.94208839
2.62292783 19.91248839
2.67655661 19.91148839
2.73018539 19.85408839
2.78381417 19.79338839

0.00000000 19.81518839
0.03096259 19.86508839
0.06192517 19.96388839
0.09288776 20.03548839
0.12385035 20.04988839
0.15481293 20.06158839
0.18577552 20.08608839
0.21673811 20.12968839
0.24770069 20.24308839
0.27866328 20.27648839
0.30962587 20.62008839
0.34058845 20.84438839
0.37155104 20.94058839
0.40251363 20.91888839
0.43347621 20.82708839
0.46443878 20.77558839
0.49540137 20.89478839
0.52636395 20.90678839
0.55732654 20.87048839
0.58828913 20.80828839
0.58828913 20.80828839
0.65021430 20.82018839
0.71213947 20.66488839
0.77406465 20.83838839
0.83598982 20.98798839
0.89791496 21.18958839
0.95984013 21.26048839
1.02176530 21.21398839
1.08369048 20.89928839
1.14561565 20.87828839
1.20754082 20.86718839
1.26946600 20.78178839
1.33139117 20.75558839
1.39331634 20.77338839
1.45524151 20.68878839
1.51716669 20.89588839
1.57909186 20.81248839
1.64101703 20.91938839
1.70294221 20.69158839
1.76486738 20.60628839
1.76486738 20.60628839
1.81849616 20.66618839
1.87212494 20.85248839
1.92575372 20.94458839
1.97938250 20.99818839
2.03301128 20.97998839
2.08664006 20.87858839
2.14026884 20.68608839
2.19389762 20.51598839
2.24752640 20.38288839
2.30115516 20.29678839
2.35478394 20.26118839
2.40841272 20.10318839
2.46204149 19.95268839
2.51567027 20.01248839
2.56929905 20.11678839
2.62292783 20.10158839
2.67655661 20.04628839
2.73018539 19.87228839
2.78381417 19.81518839

0.00000000 20.22068839
0.03096259 20.21878839
0.06192517 20.21978839
0.09288776 20.26888839
0.12385035 20.35358839
0.15481293 20.40558839
0.18577552 20.26248839
0.21673811 20.41528839
0.24770069 20.47498839
0.27866328 20.53608839
0.30962587 20.72828839
0.34058845 21.08058839
0.37155104 21.09288839
0.40251363 21.01548839
0.43347621 20.90458839
0.46443878 20.84518839
0.49540137 20.92448839
0.52636395 21.04308839
0.55732654 21.07628839
0.58828913 21.07498839
0.58828913 21.07498839
0.65021430 21.14228839
0.71213947 20.98898839
0.77406465 20.93838839
0.83598982 21.20948839
0.89791496 21.43418839
0.95984013 21.39878839
1.02176530 21.23148839
1.08369048 20.94938839
1.14561565 21.01438839
1.20754082 21.04148839
1.26946600 20.82838839
1.33139117 20.87038839
1.39331634 20.90608839
1.45524151 20.95128839
1.51716669 20.92018839
1.57909186 20.98328839
1.64101703 21.05678839
1.70294221 20.84258839
1.76486738 20.85868839
1.76486738 20.85868839
1.81849616 20.78278839
1.87212494 20.94138839
1.92575372 21.06178839
1.97938250 21.05178839
2.03301128 21.05368839
2.08664006 21.12228839
2.14026884 20.90048839
2.19389762 20.68468839
2.24752640 20.59638839
2.30115516 20.68788839
2.35478394 20.43798839
2.40841272 20.27208839
2.46204149 20.29688839
2.51567027 20.28478839
2.56929905 20.30848839
2.62292783 20.22678839
2.67655661 20.36568839
2.73018539 20.33068839
2.78381417 20.22068839

0.00000000 20.49828839
0.03096259 20.48528839
0.06192517 20.46488839
0.09288776 20.45028839
0.12385035 20.54718839
0.15481293 20.47348839
0.18577552 20.44118839
0.21673811 20.43738839
0.24770069 20.56198839
0.27866328 20.70058839
0.30962587 20.86108839
0.34058845 21.12238839
0.37155104 21.29428839
0.40251363 21.10648839
0.43347621 21.07838839
0.46443878 21.12278839
0.49540137 21.14678839
0.52636395 21.17038839
0.55732654 21.19988839
0.58828913 21.21428839
0.58828913 21.21428839
0.65021430 21.17488839
0.71213947 21.27068839
0.77406465 20.97818839
0.83598982 21.30738839
0.89791496 21.64708839
0.95984013 21.55408839
1.02176530 21.36808839
1.08369048 21.29268839
1.14561565 21.21678839
1.20754082 21.05368839
1.26946600 20.98148839
1.33139117 20.99228839
1.39331634 20.99348839
1.45524151 21.06348839
1.51716669 21.06018839
1.57909186 20.99108839
1.64101703 21.07058839
1.70294221 20.92058839
1.76486738 20.90398839
1.76486738 20.90398839
1.81849616 20.87868839
1.87212494 21.16438839
1.92575372 21.18778839
1.97938250 21.32308839
2.03301128 21.33818839
2.08664006 21.14298839
2.14026884 21.31748839
2.19389762 21.22488839
2.24752640 20.98288839
2.30115516 20.74298839
2.35478394 20.47858839
2.40841272 20.27938839
2.46204149 20.30208839
2.51567027 20.31848839
2.56929905 20.38488839
2.62292783 20.31848839
2.67655661 20.37478839
2.73018539 20.45118839
2.78381417 20.49828839

0.00000000 20.58578839
0.03096259 20.53798839
0.06192517 20.50238839
0.09288776 20.60438839
0.12385035 20.64178839
0.15481293 20.74678839
0.18577552 20.89138839
0.21673811 20.80278839
0.24770069 20.78468839
0.27866328 20.87018839
0.30962587 21.10088839
0.34058845 21.34648839
0.37155104 21.39858839
0.40251363 21.49718839
0.43347621 21.47038839
0.46443878 21.45008839
0.49540137 21.46758839
0.52636395 21.57958839
0.55732654 21.79118839
0.58828913 21.94948839
0.58828913 21.94948839
0.65021430 21.74618839
0.71213947 21.51158839
0.77406465 21.72428839
0.83598982 21.80248839
0.89791496 21.70668839
0.95984013 21.56418839
1.02176530 21.40778839
1.08369048 21.45998839
1.14561565 21.27538839
1.20754082 21.32238839
1.26946600 21.24568839
1.33139117 21.17888839
1.39331634 21.31958839
1.45524151 21.32908839
1.51716669 21.14608839
1.57909186 21.08268839
1.64101703 21.18158839
1.70294221 21.04678839
1.76486738 20.97738839
1.76486738 20.97738839
1.81849616 21.03828839
1.87212494 21.23208839
1.92575372 21.32318839
1.97938250 21.41598839
2.03301128 21.37058839
2.08664006 21.33968839
2.14026884 21.41778839
2.19389762 21.47588839
2.24752640 21.19078839
2.30115516 20.84968839
2.35478394 20.55858839
2.40841272 20.50468839
2.46204149 20.39158839
2.51567027 20.34928839
2.56929905 20.45178839
2.62292783 20.66928839
2.67655661 20.67818839
2.73018539 20.62408839
2.78381417 20.58578839

0.00000000 20.99528839
0.03096259 21.02368839
0.06192517 21.08008839
0.09288776 21.07368839
0.12385035 20.96078839
0.15481293 20.93068839
0.18577552 20.92228839
0.21673811 20.85108839
0.24770069 20.99968839
0.27866328 21.35988839
0.30962587 21.60128839
0.34058845 21.42558839
0.37155104 21.49238839
0.40251363 21.52518839
0.43347621 21.57438839
0.46443878 21.61278839
0.49540137 21.68358839
0.52636395 21.79028839
0.55732654 21.90238839
0.58828913 21.94948839
0.58828913 21.94948839
0.65021430 21.81788839
0.71213947 21.81738839
0.77406465 21.97338839
0.83598982 22.05738839
0.89791496 21.81768839
0.95984013 21.73578839
1.02176530 21.53748839
1.08369048 21.52268839
1.14561565 21.32928839
1.20754082 21.33948839
1.26946600 21.37928839
1.33139117 21.38458839
1.39331634 21.34348839
1.45524151 21.38458839
1.51716669 21.44928839
1.57909186 21.53898839
1.64101703 21.27078839
1.70294221 21.11208839
1.76486738 20.97788839
1.76486738 20.97788839
1.81849616 21.16808839
1.87212494 21.27108839
1.92575372 21.36708839
1.97938250 21.55588839
2.03301128 21.41648839
2.08664006 21.51608839
2.14026884 21.72558839
2.19389762 21.56318839
2.24752640 21.51448839
2.30115516 21.19808839
2.35478394 20.86818839
2.40841272 20.63428839
2.46204149 20.50348839
2.51567027 20.41728839
2.56929905 20.50718839
2.62292783 20.73398839
2.67655661 20.79568839
2.73018539 20.89468839
2.78381417 20.99528839

0.00000000 21.31038839
0.03096259 21.38988839
0.06192517 21.49728839
0.09288776 21.33308839
0.12385035 21.38238839
0.15481293 21.16058839
0.18577552 21.00838839
0.21673811 21.20988839
0.24770069 21.40748839
0.27866328 21.57908839
0.30962587 21.62038839
0.34058845 21.53888839
0.37155104 21.68608839
0.40251363 21.99818839
0.43347621 22.23928839
0.46443878 22.25148839
0.49540137 22.19838839
0.52636395 22.12948839
0.55732654 22.06778839
0.58828913 22.08658839
0.58828913 22.08658839
0.65021430 21.91768839
0.71213947 21.96338839
0.77406465 22.07948839
0.83598982 22.13018839
0.89791496 22.24468839
0.95984013 22.06488839
1.02176530 21.91458839
1.08369048 21.75248839
1.14561565 21.56928839
1.20754082 21.42348839
1.26946600 21.45298839
1.33139117 21.46838839
1.39331634 21.36948839
1.45524151 21.45468839
1.51716669 21.50118839
1.57909186 21.63808839
1.64101703 21.39888839
1.70294221 21.21928839
1.76486738 21.03218839
1.76486738 21.03218839
1.81849616 21.17188839
1.87212494 21.33938839
1.92575372 21.55128839
1.97938250 21.57408839
2.03301128 21.72918839
2.08664006 21.92978839
2.14026884 21.78738839
2.19389762 21.82858839
2.24752640 21.62038839
2.30115516 21.21648839
2.35478394 21.01928839
2.40841272 20.81908839
2.46204149 20.81878839
2.51567027 20.62278839
2.56929905 20.61788839
2.62292783 21.01998839
2.67655661 20.98128839
2.73018539 21.21558839
2.78381417 21.31038839

0.00000000 22.04548839
0.03096259 21.77198839
0.06192517 21.55508839
0.09288776 21.58628839
0.12385035 21.42148839
0.15481293 21.65508839
0.18577552 21.90268839
0.21673811 21.81958839
0.24770069 21.73678839
0.27866328 21.67188839
0.30962587 21.67618839
0.34058845 21.61778839
0.37155104 21.70048839
0.40251363 22.02078839
0.43347621 22.27198839
0.46443878 22.50278839
0.49540137 22.52918839
0.52636395 22.41228839
0.55732654 22.24708839
0.58828913 22.15308839
0.58828913 22.15308839
0.65021430 22.21738839
0.71213947 22.33528839
0.77406465 22.35208839
0.83598982 22.24838839
0.89791496 22.29998839
0.95984013 22.09468839
1.02176530 21.96178839
1.08369048 21.88718839
1.14561565 21.70428839
1.20754082 21.54468839
1.26946600 21.63208839
1.33139117 21.48028839
1.39331634 21.51348839
1.45524151 21.63108839
1.51716669 21.81018839
1.57909186 21.69028839
1.64101703 21.43908839
1.70294221 21.26278839
1.76486738 21.03238839
1.76486738 21.03238839
1.81849616 21.22228839
1.87212494 21.41578839
1.92575372 21.59518839
1.97938250 21.65508839
2.03301128 21.76388839
2.08664006 22.07868839
2.14026884 21.87058839
2.19389762 21.93928839
2.24752640 21.75998839
2.30115516 21.49498839
2.35478394 21.13718839
2.40841272 21.17718839
2.46204149 20.96868839
2.51567027 20.82758839
2.56929905 20.79888839
2.62292783 21.10268839
2.67655661 21.60198839
2.73018539 21.86228839
2.78381417 22.04548839

0.00000000 22.06118839
0.03096259 22.00068839
0.06192517 21.84218839
0.09288776 21.77798839
0.12385035 21.86998839
0.15481293 21.91948839
0.18577552 21.96558839
0.21673811 22.04208839
0.24770069 22.05498839
0.27866328 21.85128839
0.30962587 21.74458839
0.34058845 21.89958839
0.37155104 22.11308839
0.40251363 22.43338839
0.43347621 22.59148839
0.46443878 22.60938839
0.49540137 22.59408839
0.52636395 22.42048839
0.55732654 22.28488839
0.58828913 22.15318839
0.58828913 22.15318839
0.65021430 22.56658839
0.71213947 22.55278839
0.77406465 22.39398839
0.83598982 22.37618839
0.89791496 22.41788839
0.95984013 22.37548839
1.02176530 22.13348839
1.08369048 21.97598839
1.14561565 21.78008839
1.20754082 21.68768839
1.26946600 21.84778839
1.33139117 21.91268839
1.39331634 21.74478839
1.45524151 21.65868839
1.51716669 21.86238839
1.57909186 21.72388839
1.64101703 21.57688839
1.70294221 21.38268839
1.76486738 21.07478839
1.76486738 21.07478839
1.81849616 21.34618839
1.87212494 21.56618839
1.92575372 21.73288839
1.97938250 21.86218839
2.03301128 22.04138839
2.08664006 22.10368839
2.14026884 22.31358839
2.19389762 22.20098839
2.24752640 21.95988839
2.30115516 21.53968839
2.35478394 21.32868839
2.40841272 21.36798839
2.46204149 21.16678839
2.51567027 21.29258839
2.56929905 21.32158839
2.62292783 21.21448839
2.67655661 21.61288839
2.73018539 21.90478839
2.78381417 22.06118839

0.00000000 22.07528839
0.03096259 22.11398839
0.06192517 22.12348839
0.09288776 22.12248839
0.12385035 22.08828839
0.15481293 22.01588839
0.18577552 21.97448839
0.21673811 22.22028839
0.24770069 22.13308839
0.27866328 21.97198839
0.30962587 21.88298839
0.34058845 22.18678839
0.37155104 22.40288839
0.40251363 22.47468839
0.43347621 22.82518839
0.46443878 22.78288839
0.49540137 22.68168839
0.52636395 22.77428839
0.55732654 22.76388839
0.58828913 22.73568839
0.58828913 22.73568839
0.65021430 22.85338839
0.71213947 22.93778839
0.77406465 22.74008839
0.83598982 22.72248839
0.89791496 22.48028839
0.95984013 22.43498839
1.02176530 22.17788839
1.08369048 22.02338839
1.14561565 21.84678839
1.20754082 21.71668839
1.26946600 21.85348839
1.33139117 22.10108839
1.39331634 22.24808839
1.45524151 22.09118839
1.51716669 21.99598839
1.57909186 21.83318839
1.64101703 21.59048839
1.70294221 21.50108839
1.76486738 21.31418839
1.76486738 21.31418839
1.81849616 21.44728839
1.87212494 21.64888839
1.92575372 21.81028839
1.97938250 21.97788839
2.03301128 22.31348839
2.08664006 22.14478839
2.14026884 22.37838839
2.19389762 22.22948839
2.24752640 22.02618839
2.30115516 21.71978839
2.35478394 21.66778839
2.40841272 21.39448839
2.46204149 21.60088839
2.51567027 21.63178839
2.56929905 21.54148839
2.62292783 21.40198839
2.67655661 21.78268839
2.73018539 22.04118839
2.78381417 22.07528839

0.00000000 22.14888839
0.03096259 22.35638839
0.06192517 22.37138839
0.09288776 22.36568839
0.12385035 22.38248839
0.15481293 22.42468839
0.18577552 22.44388839
0.21673811 22.35448839
0.24770069 22.26698839
0.27866328 22.39288839
0.30962587 22.55198839
0.34058845 22.60298839
0.37155104 22.77118839
0.40251363 22.87098839
0.43347621 22.88288839
0.46443878 23.12478839
0.49540137 23.05978839
0.52636395 22.94698839
0.55732654 22.93298839
0.58828913 22.97958839
0.58828913 22.97958839
0.65021430 22.93838839
0.71213947 23.07408839
0.77406465 23.04388839
0.83598982 22.75168839
0.89791496 22.56158839
0.95984013 22.47908839
1.02176530 22.32788839
1.08369048 22.09068839
1.14561565 22.09558839
1.20754082 22.05358839
1.26946600 21.97208839
1.33139117 22.23648839
1.39331634 22.31408839
1.45524151 22.26808839
1.51716669 22.14778839
1.57909186 22.12888839
1.64101703 21.91918839
1.70294221 21.57268839
1.76486738 21.66748839
1.76486738 21.66748839
1.81849616 21.64948839
1.87212494 21.76558839
1.92575372 22.04958839
1.97938250 22.14108839
2.03301128 22.40628839
2.08664006 22.46238839
2.14026884 22.55088839
2.19389762 22.40838839
2.24752640 22.15308839
2.30115516 22.00138839
2.35478394 21.72818839
2.40841272 21.74088839
2.46204149 21.96888839
2.51567027 21.91008839
2.56929905 21.61388839
2.62292783 21.68028839
2.67655661 21.83028839
2.73018539 22.20818839
2.78381417 22.14888839

0.00000000 22.39158839
0.03096259 22.40438839
0.06192517 22.48458839
0.09288776 22.50838839
0.12385035 22.54468839
0.15481293 22.57318839
0.18577552 22.51078839
0.21673811 22.36008839
0.24770069 22.46028839
0.27866328 22.52038839
0.30962587 22.55238839
0.34058845 22.72808839
0.37155104 22.93238839
0.40251363 23.04098839
0.43347621 22.95538839
0.46443878 23.15188839
0.49540137 23.25088839
0.52636395 23.14468839
0.55732654 23.04578839
0.58828913 22.97958839
0.58828913 22.97958839
0.65021430 23.05958839
0.71213947 23.11748839
0.77406465 23.12348839
0.83598982 22.93458839
0.89791496 22.71068839
0.95984013 22.50588839
1.02176530 22.48558839
1.08369048 22.13498839
1.14561565 22.19468839
1.20754082 22.09118839
1.26946600 22.16538839
1.33139117 22.33348839
1.39331634 22.36408839
1.45524151 22.47058839
1.51716669 22.17708839
1.57909186 22.28568839
1.64101703 21.97218839
1.70294221 21.79528839
1.76486738 21.66788839
1.76486738 21.66788839
1.81849616 21.66468839
1.87212494 21.80978839
1.92575372 22.07078839
1.97938250 22.33418839
2.03301128 22.46968839
2.08664006 22.73948839
2.14026884 22.74778839
2.19389762 22.50638839
2.24752640 22.24338839
2.30115516 22.18658839
2.35478394 22.21988839
2.40841272 22.24878839
2.46204149 22.21498839
2.51567027 21.99078839
2.56929905 21.98788839
2.62292783 22.11698839
2.67655661 22.11668839
2.73018539 22.29888839
2.78381417 22.39158839

0.00000000 22.40148839
0.03096259 22.43668839
0.06192517 22.62798839
0.09288776 22.62988839
0.12385035 22.65308839
0.15481293 22.64698839
0.18577552 22.53988839
0.21673811 22.61438839
0.24770069 22.81078839
0.27866328 22.91288839
0.30962587 23.02008839
0.34058845 23.08628839
0.37155104 23.09748839
0.40251363 23.16368839
0.43347621 23.18778839
0.46443878 23.24418839
0.49540137 23.31248839
0.52636395 23.44428839
0.55732654 23.59938839
0.58828913 23.72688839
0.58828913 23.72688839
0.65021430 23.60578839
0.71213947 23.59768839
0.77406465 23.50618839
0.83598982 23.17138839
0.89791496 22.95378839
0.95984013 22.71428839
1.02176530 22.72418839
1.08369048 22.50738839
1.14561565 22.37078839
1.20754082 22.55478839
1.26946600 22.38388839
1.33139117 22.59558839
1.39331634 22.59948839
1.45524151 22.47168839
1.51716669 22.56928839
1.57909186 22.37888839
1.64101703 22.08598839
1.70294221 21.89208839
1.76486738 21.82498839
1.76486738 21.82498839
1.81849616 21.85338839
1.87212494 21.85238839
1.92575372 22.07398839
1.97938250 22.46028839
2.03301128 22.59128839
2.08664006 22.87438839
2.14026884 22.82818839
2.19389762 22.66948839
2.24752640 22.76288839
2.30115516 22.83728839
2.35478394 22.71608839
2.40841272 22.45768839
2.46204149 22.25098839
2.51567027 22.20058839
2.56929905 22.18288839
2.62292783 22.18568839
2.67655661 22.30898839
2.73018539 22.37168839
2.78381417 22.40148839

0.00000000 22.66128839
0.03096259 22.64968839
0.06192517 22.65338839
0.09288776 22.86438839
0.12385035 22.80448839
0.15481293 22.68028839
0.18577552 22.71098839
0.21673811 22.75328839
0.24770069 22.81748839
0.27866328 22.99258839
0.30962587 23.06718839
0.34058845 23.09458839
0.37155104 23.12938839
0.40251363 23.31088839
0.43347621 23.44088839
0.46443878 23.38228839
0.49540137 23.64488839
0.52636395 23.88928839
0.55732654 23.82488839
0.58828913 23.72698839
0.58828913 23.72698839
0.65021430 23.75268839
0.71213947 23.72828839
0.77406465 23.50848839
0.83598982 23.20688839
0.89791496 23.07248839
0.95984013 22.87878839
1.02176530 22.73788839
1.08369048 22.57208839
1.14561565 22.43618839
1.20754082 22.57638839
1.26946600 22.64798839
1.33139117 22.61008839
1.39331634 22.75778839
1.45524151 22.54988839
1.51716669 22.69578839
1.57909186 22.55698839
1.64101703 22.23338839
1.70294221 21.91338839
1.76486738 21.82528839
1.76486738 21.82528839
1.81849616 21.96448839
1.87212494 22.00088839
1.92575372 22.22958839
1.97938250 22.57968839
2.03301128 22.66098839
2.08664006 22.99648839
2.14026884 22.90008839
2.19389762 23.02418839
2.24752640 22.87688839
2.30115516 22.89138839
2.35478394 22.78468839
2.40841272 22.54848839
2.46204149 22.33798839
2.51567027 22.26918839
2.56929905 22.20358839
2.62292783 22.23238839
2.67655661 22.32328839
2.73018539 22.42928839
2.78381417 22.66128839

0.00000000 23.05808839
0.03096259 23.01618839
0.06192517 22.97828839
0.09288776 22.96288839
0.12385035 22.96718839
0.15481293 22.99828839
0.18577552 23.01438839
0.21673811 23.04428839
0.24770069 23.12278839
0.27866328 23.24978839
0.30962587 23.28608839
0.34058845 23.29068839
0.37155104 23.27258839
0.40251363 23.34568839
0.43347621 23.60208839
0.46443878 23.53588839
0.49540137 23.80398839
0.52636395 24.02658839
0.55732654 24.26828839
0.58828913 24.35628839
0.58828913 24.35628839
0.65021430 24.17798839
0.71213947 24.00248839
0.77406465 23.74618839
0.83598982 23.42128839
0.89791496 23.07768839
0.95984013 22.88118839
1.02176530 22.83918839
1.08369048 22.85258839
1.14561565 22.79588839
1.20754082 22.69798839
1.26946600 22.68048839
1.33139117 22.66618839
1.39331634 23.01698839
1.45524151 22.92088839
1.51716669 22.74278839
1.57909186 22.67278839
1.64101703 22.26938839
1.70294221 21.96658839
1.76486738 22.05738839
1.76486738 22.05738839
1.81849616 21.97638839
1.87212494 22.14628839
1.92575372 22.42298839
1.97938250 22.63818839
2.03301128 22.90418839
2.08664006 23.06198839
2.14026884 22.91208839
2.19389762 23.19648839
2.24752640 23.26898839
2.30115516 23.08548839
2.35478394 22.90528839
2.40841272 22.70688839
2.46204149 22.41798839
2.51567027 22.33428839
2.56929905 22.43878839
2.62292783 22.58998839
2.67655661 22.74818839
2.73018539 22.93518839
2.78381417 23.05808839

0.00000000 23.07918839
0.03096259 23.11958839
0.06192517 23.12408839
0.09288776 22.98318839
0.12385035 22.98368839
0.15481293 23.00448839
0.18577552 23.06258839
0.21673811 23.13408839
0.24770069 23.19658839
0.27866328 23.32948839
0.30962587 23.57808839
0.34058845 23.66168839
0.37155104 23.75238839
0.40251363 23.63948839
0.43347621 23.64488839
0.46443878 24.00668839
0.49540137 23.98798839
0.52636395 24.27578839
0.55732654 24.35518839
0.58828913 24.42918839
0.58828913 24.42918839
0.65021430 24.30238839
0.71213947 24.00258839
0.77406465 23.84988839
0.83598982 23.57028839
0.89791496 23.22798839
0.95984013 22.98388839
1.02176530 22.86398839
1.08369048 22.94538839
1.14561565 22.82108839
1.20754082 22.78528839
1.26946600 23.01208839
1.33139117 22.91948839
1.39331634 23.13328839
1.45524151 23.30088839
1.51716669 22.95478839
1.57909186 22.69768839
1.64101703 22.47538839
1.70294221 22.08728839
1.76486738 22.34928839
1.76486738 22.34928839
1.81849616 22.08048839
1.87212494 22.38048839
1.92575372 22.57538839
1.97938250 22.73708839
2.03301128 23.07618839
2.08664006 23.19798839
2.14026884 23.48648839
2.19389762 23.35378839
2.24752640 23.28218839
2.30115516 23.20458839
2.35478394 23.05038839
2.40841272 22.86578839
2.46204149 22.62228839
2.51567027 22.54898839
2.56929905 22.59028839
2.62292783 22.63658839
2.67655661 22.85008839
2.73018539 23.07078839
2.78381417 23.07918839

0.00000000 23.26548839
0.03096259 23.22738839
0.06192517 23.16738839
0.09288776 23.21868839
0.12385035 23.27328839
0.15481293 23.32058839
0.18577552 23.34498839
0.21673811 23.36358839
0.24770069 23.39658839
0.27866328 23.45638839
0.30962587 23.58088839
0.34058845 23.80918839
0.37155104 23.85588839
0.40251363 23.81478839
0.43347621 23.79158839
0.46443878 24.01788839
0.49540137 24.28928839
0.52636395 24.36478839
0.55732654 24.53538839
0.58828913 24.42918839
0.58828913 24.42918839
0.65021430 24.51678839
0.71213947 24.29188839
0.77406465 23.86968839
0.83598982 23.63378839
0.89791496 23.48408839
0.95984013 23.21218839
